debtor,Concept,creditor,Data Source,Unit,Scale,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Cyprus,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5309040,1002960,0,26097001,49547400,65323200,45237633,0,17360671,43364367,23807760,17416080,5,1,0,26,50,65,45,0,17,43,24,17
Cyprus,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,49352800,66068100,228603000,219298100,199369300,142236000,998083800,595647600,475398000,315343200,216081300,215062200,49,66,229,219,199,142,998,596,475,315,216,215
Cyprus,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,336899,8378770,5341168,20538079,5317578,181629393,562846580,218285714,427854671,780887372,579966611,779533214,0,8,5,21,5,182,563,218,428,781,580,780
Cyprus,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,14033410,19110111,37639648,0,124269598,92506080,151346601,100188483,79088940,0,0,9552456,14,19,38,0,124,93,151,100,79,0,0,10
Cyprus,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,3000000,10000000,40000000,53000000,41000000,368000000,1366000000,1877000000,2840000000,4633000000,5235917390,2734858871,3,10,40,53,41,368,1366,1877,2840,4633,5236,2735
Cyprus,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,10876000,44010391,0,0,0,26213518,50502842,40074819,69019146,65741040,158373360,102781260,11,44,0,0,0,26,51,40,69,66,158,103
Cyprus,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,31422008,27416579,5856296,4375130,0,0,0,0,0,0,0,0,31,27,6,4
Cyprus,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,881300,22861660,21849900,39773451,80337570,37666200,77898234,0,0,0,0,0,1,23,22,40,80,38,78,0,0,0,0,0
Cyprus,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,7056667,1128272,107912702,0,11308806,21875328,77111006,61288754,84915057,165034976,192575315,181566608,7,1,108,0,11,22,77,61,85,165,193,182
Cyprus,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,37245496,74567808,203654844,131020981,422171326,234462815,346455444,216546289,118870846,160538432,69802266,66957945,37,75,204,131,422,234,346,217,119,161,70,67
Cyprus,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,267589,0,0,0,0,0,0,0,0,0,0,744051,0,0,0,0,0,0,0,0,0,0,0,1
Cyprus,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,223361600,0,360509400,635055528,1027280075,1290134483,1482439363,1048089267,643043895,369927650,1608253220,1280231400,223,0,361,635,1027,1290,1482,1048,643,370,1608,1280
Cyprus,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,109880212,91801751,100000000,102617944,210000000,1123000000,2968000000,525000000,882000000,1355000000,1545000000,1587000000,110,92,100,103,210,1123,2968,525,882,1355,1545,1587
Estonia,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,49961320,91272851,19212441,57903685,95410878,16748910,12332839,22885054,19408500,27707400,0,0,50,91,19,58,95,17,12,23,19,28
Estonia,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,67066930,82847300,202080000,261523200,189931700,184380000,184012500,158653800,72030000,78835800,72458400,110829600,67,83,202,262,190,184,184,159,72,79,72,111
Estonia,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,8702940,20311914,756395,1178273,1410013,3782012,3405336,31765821,19408500,11874600,0,0,9,20,1,1,1,4,3,32,19,12
Estonia,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,5071882,5502529,-1754231,41738749,42354294,82051734,105737999,74645167,10372320,13268466,16173750,4485960,5,6,-2,42,42,82,106,75,10,13,16,4
Estonia,Portfolio Investment Total Liabilities (BPM5),China,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,151279,168325,188002,540287,368144,170784,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,886411,1220458,1134593,4123954,5264048,71317941,25954184,7087535,11645100,2638800,0,0,1,1,1,4,5,71,26,7,12,3
Estonia,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,9239911,12237072,35308636,30457940,48274988,385869796,27557976,13541640,0,0,835,0,9,12,35,30,48,386,28,14,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,210079293,425504093,372902894,545876887,762629016,309674747,376979927,325599665,221256900,319294800,0,0,210,426,373,546,763,310,377,326,221,319
Estonia,Portfolio Investment Total Liabilities (BPM5),Finland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,158353700,103502850,285441676,401959181,584471430,534225090,168701874,161347200,235745730,252915706,350433972,0,158,104,285,402,584,534,169,161,236,253,350
Estonia,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,174351,75640,420812,940009,450240,460181,4440384,10351200,10555200,0,0,0,0,0,0,1,0,0,4,10,11
Estonia,Portfolio Investment Total Liabilities (BPM5),France,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,5786727,11589288,30489246,36735858,25855344,19462634,9135119,14532773,16380476,19624581,53438339,0,6,12,30,37,26,19,9,15,16,20,53
Estonia,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,440707194,315314137,272756153,312999714,158015454,132100277,52552622,46624028,313123800,65970000,0,0,441,315,273,313,158,132,53,47,313,66
Estonia,Portfolio Investment Total Liabilities (BPM5),Germany,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,60809700,157305000,191976000,543477900,510810100,416172000,447518400,392459400,14406000,28060200,51756000,131940000,61,157,192,543,511,416,448,392,14,28,52,132
Estonia,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,87176,907674,1009948,1880017,1710910,1748686,1622448,0,0,0,0,0,0,1,1,2,2,2,2,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Greece,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,2724200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,80583,261527,226919,336649,188002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),India,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,886411,11681530,2269186,16664142,29986276,24222887,24205498,21689566,19408500,38262600,0,0,1,12,2,17,30,24,24,22,19,38
Estonia,Portfolio Investment Total Liabilities (BPM5),Ireland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,16744700,29304933,42303142,155279400,104993300,114579000,64772400,203188200,162787800,120258000,141035100,110829600,17,29,42,155,105,115,65,203,163,120,141,111
Estonia,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,3465059,3225497,2571744,673299,3008028,13597234,15093923,6745967,6469500,13194000,0,0,3,3,3,1,3,14,15,7,6,13
Estonia,Portfolio Investment Total Liabilities (BPM5),Italy,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,71374363,53483700,40416000,44949300,20008594,301285,438622,555923,18444,3062251,149505,2592771,71,53,40,45,20,0,0,1,0,3,0,3
Estonia,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,75640,1346597,1034010,810431,828325,597744,1293900,0,0,0,0,0,0,1,1,1,1,1,1,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Japan,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,10150926,27489589,31223703,28023118,0,0,0,0,1336984,1291503,1315495,0,10,27,31,28,0,0,0,0,1,1,1
Estonia,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,46818592,19440158,53250231,131124914,174841609,38900695,61019944,76255049,59519400,71247600,0,0,47,19,53,131,175,39,61,76,60,71
Estonia,Portfolio Investment Total Liabilities (BPM5),Latvia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,55206000,64314329,85945495,89344851,104704673,96606618,95151676,0,0,0,0,0,55,64,86,89,105,97,95
Estonia,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,99761475,317667878,228204469,233297985,349119212,139124014,154804745,207587932,143622900,170202600,0,0,100,318,228,233,349,139,155,208,144,170
Estonia,Portfolio Investment Total Liabilities (BPM5),Luxembourg,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,83529804,190763771,420852037,739799441,500881120,601119685,501749991,312814692,137973610,204642363,241041017,290868252,84,191,421,740,501,601,502,313,138,205,241,291
Estonia,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,470004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Malta,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,7897112,25803977,3781977,7153798,6486060,65464827,30095810,8453807,1293900,1319400,0,0,8,26,4,7,6,65,30,8,1,1
Estonia,Portfolio Investment Total Liabilities (BPM5),Netherlands,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1762600,23071400,83358000,121226900,75500800,55314000,41218800,37575900,27371400,29396400,27171900,55414800,2,23,83,121,76,55,41,38,27,29,27,55
Estonia,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,3223311,2963970,1210233,1683247,2820026,2161150,2208867,2305584,1293900,0,0,0,3,3,1,2,3,2,2,2,1,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Norway,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,5808749,8056138,45037748,63367799,86421725,42329020,18714286,23183391,15358362,16694491,18850987,0,6,8,45,63,86,42,19,23,15,17,19
Estonia,Portfolio Investment Total Liabilities (BPM5),Portugal,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,3468318,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,4432053,7235575,16111220,19104849,23688218,19360300,12056731,15968302,12939000,11874600,0,0,4,7,16,19,24,19,12,16,13,12
Estonia,Portfolio Investment Total Liabilities (BPM5),Russian Federation,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2000000,0,7000000,0,4000000,5000000,9000000,36000000,72000000,13000000,39381316,16007244,2,0,7,0,4,5,9,36,72,13,39,16
Estonia,Portfolio Investment Total Liabilities (BPM5),Slovak Republic,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,0,0,0,9499680,0,0,0,0,0,0,0,0,0,0,0,9
Estonia,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,336649,2914027,1350719,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Slovenia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,0,0,842166,1086222,2205920,28248354,0,0,0,0,0,0,0,0,1,1,2,28
Estonia,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,94001,90048,92036,85392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Spain,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,1887660,2147100,49772544,45064540,9219000,8049525,0,0,0,0,0,0,2,2,50,45,9,8,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,252304667,397172024,318366791,454224107,440018048,223678997,234968202,222019179,125508300,215062200,0,0,252,397,318,454,440,224,235,222,126,215
Estonia,Portfolio Investment Total Liabilities (BPM5),Sweden,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,55449637,144159887,189592444,420373114,229317451,1095089010,1849115416,1265883823,377744356,271282472,157385484,317011300,55,144,190,420,229,1095,1849,1266,378,271,157,317
Estonia,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,26592316,18568402,15279186,16579979,40514373,17649389,16566501,17761534,6469500,93677400,0,0,27,19,15,17,41,18,17,18,6,94
Estonia,Portfolio Investment Total Liabilities (BPM5),Switzerland,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2422866,3425059,51712141,9915057,15774181,7740550,4102288,1014236,2143350,753329,25909319,83697937,2,3,52,10,16,8,4,1,2,1,26,84
Estonia,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,0,0,0,0,94001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),Turkey,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,1046609077,2467069418,1876616795,1589405646,1771070294,1531714872,477575401,469314388,403696800,653103000,0,0,1047,2467,1877,1589,1771,1532,478,469,404,653
Estonia,Portfolio Investment Total Liabilities (BPM5),United Kingdom,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,237865600,0,203455800,307959561,139285676,47572176,35740059,40774958,6423219,34910650,11131920,16726800,238,0,203,308,139,48,36,41,6,35,11,17
Estonia,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars,Units,0,0,119423672,290294741,62326975,215287246,195615800,85185319,80347528,94614327,65988900,129301200,0,0,119,290,62,215,196,85,80,95,66,129
Estonia,Portfolio Investment Total Liabilities (BPM5),United States,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,44300022,89194457,174000000,343164315,97000000,98000000,174000000,90000000,98000000,130000000,120000000,146000000,44,89,174,343,97,98,174,90,98,130,120,146
Finland,Portfolio Investment Total Liabilities (BPM5),Austria,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,1194761897,1631777200,2531052000,2838616400,2935093600,3312255000,3568370400,2971279500,3245671800,3869635200,4334565000,4666717800,1195,1632,2531,2839,2935,3312,3568,2971,3246,3870,4335,4667
Finland,Portfolio Investment Total Liabilities (BPM5),Belgium,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2532091232,2664768441,3793173096,5443067644,5917124220,5006902116,6964073775,3905480571,5413486680,7610193480,5585248740,5239337400,2532,2665,3793,5443,5917,5007,6964,3905,5413,7610,5585,5239
Finland,Portfolio Investment Total Liabilities (BPM5),Cyprus,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,2215921,1258915,8817849,118349695,107655152,131847567,192209153,195753993,196285119,149926865,154574072,129638082,2,1,9,118,108,132,192,196,196,150,155,130
Finland,Portfolio Investment Total Liabilities (BPM5),Estonia,Coordinated Portfolio Investment Survey (CPIS),US Dollars Derived,Units,41037983,82465052,164147112,191786315,187207842,293979027,580361339,350826640,488251590,430973383,395933400,461790000,41,82,164,192,187,294,580,351,488,431,396,462
